id,price_doc
30474,5289002.0
30475,8151523.0
30476,5239931.0
30477,5704427.5
30478,4959908.0
30479,9257999.0
30480,4165440.0
30481,4209387.0
30482,4661131.5
30483,4715284.0
30484,6280019.0
30485,4906314.0
30486,3580097.0
30487,3738162.5
30488,6012207.5
30489,6084696.0
30490,22546262.0
30491,19557658.0
30492,5643477.5
30493,13313908.0
30494,6660977.0
30495,10348255.0
30496,8374568.0
30497,8269734.5
30498,4491231.5
30499,7987746.5
30500,10905572.0
30501,6773748.5
30502,3051366.0
30503,6572998.0
30504,5671950.0
30505,11085510.0
30506,3286209.0
30507,4669032.5
30508,5264992.0
30509,7312401.5
30510,9070209.0
30511,6502432.5
30512,6136122.0
30513,4199199.0
30514,3452773.75
30515,9606527.0
30516,5767278.5
30517,11116042.0
30518,8310839.0
30519,4394729.5
30520,6883983.5
30521,5921413.0
30522,7470826.0
30523,6403282.5
30524,10463529.0
30525,11577256.0
30526,4852179.0
30527,4885858.0
30528,6687162.0
30529,6632199.5
30530,6143933.5
30531,14194007.0
30532,4776320.0
30533,10641024.0
30534,6524608.5
30535,9354274.0
30536,5793154.0
30537,11357122.0
30538,4794072.0
30539,8611194.0
30540,9514948.0
30541,6013836.0
30542,2125345.0
30543,5550136.5
30544,6645951.5
30545,8300447.0
30546,4091079.5
30547,9668991.0
30548,4469214.0
30549,5032037.0
30550,11811093.0
30551,5055881.5
30552,1818633.875
30553,7255323.0
30554,10660099.0
30555,6115453.0
30556,8930338.0
30557,7300382.0
30558,9250568.0
30559,6302241.5
30560,6145867.5
30561,6656557.0
30562,12199948.0
30563,4884111.0
30564,7065355.0
30565,6519396.5
30566,6851805.0
30567,1943378.5
30568,9587673.0
30569,9677146.0
30570,6633313.0
30571,7425813.0
30572,4772126.5
30573,6410498.5
30574,6030790.0
30575,7475651.0
30576,4728135.0
30577,4103967.25
30578,3262884.5
30579,6815297.0
30580,4476628.0
30581,5416085.0
30582,12437082.0
30583,6731760.5
30584,4200641.0
30585,2463229.25
30586,9150384.0
30587,5633266.0
30588,7712696.5
30589,7126197.0
30590,12181393.0
30591,5281829.5
30592,6293610.5
30593,7767185.5
30594,6741886.0
30595,5541796.0
30596,6543801.5
30597,6410498.5
30598,9415618.0
30599,10464747.0
30600,4895083.0
30601,5805255.0
30602,1691058.375
30603,11972494.0
30604,4504649.0
30605,6644608.0
30606,25122734.0
30607,6692630.0
30608,8538626.0
30609,6081099.5
30610,2966719.75
30611,5305618.0
30612,7005693.5
30613,8663029.0
30614,16352415.0
30615,7262432.5
30616,5423584.5
30617,9065246.0
30618,4843335.0
30619,4210001.5
30620,2610955.0
30621,8852108.0
30622,7475081.0
30623,6154571.5
30624,6717587.5
30625,7994575.0
30626,6118836.5
30627,7164165.5
30628,6350386.5
30629,5230614.5
30630,4676336.5
30631,6003401.0
30632,4040383.5
30633,5759792.5
30634,11195536.0
30635,9481759.0
30636,5180050.0
30637,9466002.0
30638,5920916.5
30639,7464915.0
30640,4564451.5
30641,8031914.0
30642,6380095.0
30643,7604702.5
30644,9415618.0
30645,7163667.0
30646,5095064.0
30647,4629293.0
30648,23531764.0
30649,2055037.75
30650,4939963.5
30651,3394737.25
30652,4408418.0
30653,7163305.0
30654,4280453.0
30655,12770544.0
30656,3929118.5
30657,6261259.0
30658,11154782.0
30659,4626503.5
30660,8260410.0
30661,6577262.0
30662,8218465.5
30663,15918167.0
30664,11808863.0
30665,6028628.0
30666,2521402.75
30667,4122875.5
30668,8884306.0
30669,4874274.0
30670,2456672.25
30671,7084476.5
30672,15916709.0
30673,10120866.0
30674,11329796.0
30675,2059628.875
30676,6610565.5
30677,4030969.5
30678,18948160.0
30679,5640679.5
30680,5019824.5
30681,2434357.75
30682,8663079.0
30683,9445730.0
30684,4642264.0
30685,7420843.0
30686,9490480.0
30687,4969638.0
30688,4379345.5
30689,13645037.0
30690,25357374.0
30691,4350262.0
30692,5922825.0
30693,11071754.0
30694,5475681.0
30695,6958842.5
30696,6637122.0
30697,12017267.0
30698,7587230.0
30699,5861799.5
30700,4841908.0
30701,9415618.0
30702,5975281.5
30703,3730438.0
30704,11400507.0
30705,8764185.0
30706,23658450.0
30707,3533781.0
30708,13339530.0
30709,5966159.5
30710,6690785.5
30711,4484413.5
30712,3995574.25
30713,6121130.5
30714,6989850.5
30715,3888026.75
30716,9445730.0
30717,6014690.5
30718,7900802.5
30719,14195090.0
30720,7334716.5
30721,4550868.5
30722,7104489.5
30723,6001323.0
30724,12046849.0
30725,6754010.0
30726,11441941.0
30727,9596674.0
30728,11442988.0
30729,3327591.5
30730,6226045.0
30731,6311558.5
30732,4371868.0
30733,9379948.0
30734,6878760.0
30735,5429018.5
30736,5445155.0
30737,6627173.0
30738,6003109.0
30739,4231351.0
30740,6708458.0
30741,11291288.0
30742,4062437.5
30743,4888757.0
30744,9319920.0
30745,6662305.0
30746,5618945.5
30747,13873060.0
30748,16684514.0
30749,4659718.0
30750,6441121.0
30751,3117718.25
30752,7294334.5
30753,9654138.0
30754,5407048.0
30755,4938343.0
30756,6120786.0
30757,5205896.5
30758,10392186.0
30759,5908771.5
30760,4645869.5
30761,9769373.0
