id,price_doc
30474,5252197.5
30475,8218582.0
30476,5260027.5
30477,6017306.0
30478,5232849.0
30479,9459972.0
30480,4557517.0
30481,4244954.5
30482,4601987.5
30483,4700538.0
30484,6496153.0
30485,5055847.0
30486,3679273.25
30487,4070809.75
30488,6112700.0
30489,6141724.0
30490,21090920.0
30491,19217388.0
30492,5332085.0
30493,13761134.0
30494,7284719.0
30495,9807627.0
30496,8873957.0
30497,8268606.0
30498,4449183.5
30499,6426774.0
30500,10954207.0
30501,6736961.5
30502,3281322.75
30503,5673020.0
30504,5682365.5
30505,12137303.0
30506,3092959.25
30507,5018042.5
30508,6081156.5
30509,7284135.5
30510,9084457.0
30511,6113079.0
30512,6128238.0
30513,4572659.0
30514,3367894.0
30515,9741034.0
30516,6142058.0
30517,10065691.0
30518,6738137.5
30519,4451318.0
30520,6943812.5
30521,5518136.5
30522,7627108.5
30523,6392463.5
30524,9386193.0
30525,9117926.0
30526,5106402.0
30527,5337269.0
30528,6640736.5
30529,6663867.0
30530,5948228.5
30531,14636753.0
30532,4935225.5
30533,9683736.0
30534,7119580.0
30535,9268917.0
30536,6016095.0
30537,10756255.0
30538,4843514.0
30539,8416425.0
30540,9320417.0
30541,5595266.5
30542,2218255.75
30543,5270285.5
30544,7095131.5
30545,8062003.5
30546,4268927.5
30547,9037363.0
30548,4627725.0
30549,5222205.0
30550,10551510.0
30551,5136386.0
30552,2053259.875
30553,7332848.0
30554,10424206.0
30555,6664045.0
30556,8572674.0
30557,7554413.5
30558,8787820.0
30559,5676667.5
30560,5719804.5
30561,6658296.0
30562,11968246.0
30563,4863092.5
30564,6572959.5
30565,6893535.0
30566,7706085.5
30567,2223326.0
30568,8936795.0
30569,8362221.0
30570,6109069.0
30571,7115425.5
30572,5081631.0
30573,6443639.0
30574,5814257.5
30575,7064424.0
30576,4651188.0
30577,4155757.5
30578,3062481.0
30579,6985484.5
30580,4246736.0
30581,5176221.5
30582,11500380.0
30583,7339438.5
30584,4022082.75
30585,2534802.0
30586,8472532.0
30587,5981638.0
30588,7568858.0
30589,7003187.5
30590,12694385.0
30591,5305060.0
30592,6538885.0
30593,8677846.0
30594,6865507.0
30595,5113765.5
30596,6465189.0
30597,6443639.0
30598,9268917.0
30599,12143440.0
30600,5993778.0
30601,5984627.5
30602,2077096.625
30603,11575445.0
30604,4289953.5
30605,6720104.5
30606,9678437.0
30607,6039705.0
30608,9112293.0
30609,6162570.0
30610,3256812.0
30611,6116350.5
30612,6937035.0
30613,7821171.0
30614,18050620.0
30615,7467292.0
30616,6225729.0
30617,8386843.5
30618,4773791.5
30619,4486987.5
30620,2958059.75
30621,8470650.0
30622,8553507.0
30623,5983914.5
30624,6985071.5
30625,8121562.5
30626,6279976.0
30627,7367630.5
30628,6394366.0
30629,5085412.5
30630,4811577.0
30631,6505036.5
30632,4047629.25
30633,6038887.0
30634,11196646.0
30635,9300528.0
30636,5496487.0
30637,9671867.0
30638,5556199.5
30639,7375349.0
30640,4586683.0
30641,8137161.0
30642,6396000.5
30643,7385970.5
30644,9249155.0
30645,7265847.0
30646,5101315.5
30647,5111303.5
30648,25994528.0
30649,2724523.0
30650,4696729.5
30651,3124360.5
30652,4575062.5
30653,7388013.5
30654,4716245.0
30655,12022906.0
30656,4030530.25
30657,6117756.0
30658,8557668.0
30659,5007817.0
30660,8167965.0
30661,6564164.5
30662,7670978.5
30663,13912090.0
30664,12124300.0
30665,6273475.0
30666,2518385.75
30667,4177086.5
30668,8558876.0
30669,5218088.0
30670,2661265.0
30671,6245615.0
30672,14134435.0
30673,9810508.0
30674,11734790.0
30675,2207977.25
30676,6534390.5
30677,4274317.0
30678,14329608.0
30679,5707354.0
30680,5688324.5
30681,2367583.0
30682,8051930.0
30683,9377729.0
30684,3818577.75
30685,6536914.5
30686,9402696.0
30687,5055365.0
30688,4511737.5
30689,11140280.0
30690,25659264.0
30691,4356625.5
30692,6108842.0
30693,9899832.0
30694,5077750.5
30695,6801946.0
30696,6374061.0
30697,13004747.0
30698,6756914.5
30699,5587913.0
30700,5076240.0
30701,9034795.0
30702,5981672.0
30703,3891557.25
30704,11240511.0
30705,8362675.5
30706,24297736.0
30707,3905183.0
30708,13686741.0
30709,5823952.5
30710,6814678.5
30711,4817987.0
30712,4071252.25
30713,5505069.5
30714,6514168.5
30715,3985898.75
30716,9258086.0
30717,6323595.0
30718,8229531.0
30719,16656818.0
30720,6442416.0
30721,3996446.0
30722,7167431.0
30723,6346965.0
30724,12572794.0
30725,6483304.5
30726,11427502.0
30727,9515292.0
30728,10558315.0
30729,3822716.75
30730,5839068.0
30731,6648594.0
30732,3570736.0
30733,8528062.0
30734,6974740.5
30735,5727938.0
30736,5655744.5
30737,6103310.0
30738,5701886.5
30739,4632030.0
30740,6941495.5
30741,11028778.0
30742,4403723.5
30743,5087251.0
30744,8423869.0
30745,6707197.0
30746,5849128.0
30747,14481745.0
30748,17570772.0
30749,4789277.5
30750,6488549.5
30751,3557035.5
30752,7618348.5
30753,9381504.0
30754,5148975.5
30755,4851040.0
30756,6341362.5
30757,5087896.0
30758,10016146.0
30759,6159291.5
30760,4370337.0
30761,8812704.0
30762,6964179.0
30763,11515635.0
30764,6313387.5
30765,5976443.0
30766,3704104.25
30767,8428192.0
30768,4514914.0
30769,6570640.5
30770,6174023.0
30771,3165005.5
30772,7610818.0
30773,7795019.5
30774,6200842.0
30775,10628994.0
30776,5372511.0
30777,6152939.0
30778,9424637.0
30779,6285008.5
30780,7639513.0
30781,6580617.5
30782,4895143.0
30783,5583497.0
30784,3815032.25
30785,5236203.5
30786,4437314.5
30787,6787036.0
30788,5732895.0
30789,7186705.5
30790,5842978.5
30791,10458859.0
30792,7327905.5
30793,9925318.0
30794,12071090.0
30795,9570133.0
30796,10793494.0
30797,14844127.0
30798,2842964.5
30799,9442486.0
30800,14392636.0
30801,6565773.5
30802,20147604.0
30803,2667096.0
30804,3488322.75
30805,14426909.0
30806,7142137.0
30807,5909768.0
30808,10429894.0
30809,5187880.0
30810,9982160.0
30811,4326945.5
30812,5333102.0
30813,4926699.5
30814,2796972.5
30815,4095552.25
30816,7753005.0
30817,2101390.25
30818,7272779.5
30819,6603765.5
30820,4972258.5
30821,23280956.0
30822,9652572.0
30823,7152695.5
30824,3835940.5
30825,5658091.5
30826,9564202.0
30827,5463093.5
30828,5698967.0
30829,5058480.0
30830,9482626.0
30831,5964361.0
30832,5781413.5
30833,5007129.0
30834,4252872.5
30835,6827317.5
30836,6887673.0
30837,5551755.5
30838,4223420.0
30839,5272784.5
30840,11432538.0
30841,10162318.0
30842,6992016.0
30843,5124369.5
30844,6827259.0
30845,8101102.0
30846,4530787.0
30847,5539866.0
30848,8330970.5
30849,4520446.0
30850,4061015.0
30851,5247526.5
30852,6288732.0
30853,3982718.5
30854,5593618.0
30855,7112671.0
30856,7747284.5
30857,2415073.75
30858,4556748.0
30859,5880443.5
30860,5773232.0
30861,8506650.0
30862,6594017.5
30863,5888659.5
30864,6353299.5
30865,9693420.0
30866,6685242.0
30867,5601898.0
30868,8507056.0
30869,5340650.0
30870,5043889.0
30871,7541730.0
30872,5292538.0
30873,4053736.5
30874,4417149.5
30875,6229732.0
30876,5194727.0
30877,9696767.0
30878,5739295.0
30879,11129152.0
30880,6657223.0
30881,2139573.5
30882,8428755.0
30883,3258235.0
30884,5795595.5
30885,4661352.5
30886,7926884.5
30887,5541086.5
30888,4534453.0
30889,4429023.5
30890,6843314.5
30891,3750602.5
30892,3774885.5
30893,4611055.0
30894,5530892.0
30895,4352115.5
30896,6053538.5
30897,7565516.5
30898,6730469.0
30899,7008994.0
30900,3103782.75
30901,6396531.0
30902,2214107.0
30903,6176496.5
30904,7292518.0
30905,5776927.5
30906,5677252.5
30907,10787196.0
30908,4104854.75
30909,12053950.0
30910,7392757.0
30911,4070456.5
30912,6381664.0
30913,14486718.0
30914,5369509.5
30915,7744026.5
30916,6030616.5
30917,8632745.0
30918,6537731.5
30919,4757956.5
30920,4811912.0
30921,4198845.5
30922,5684788.5
30923,3320793.5
30924,5444364.5
30925,16783264.0
30926,6607747.0
30927,7437591.0
30928,4606224.5
30929,5386547.5
30930,9325361.0
30931,10738564.0
30932,4643091.0
30933,4826490.5
30934,12553193.0
30935,6624278.0
30936,7146048.0
30937,8570475.0
30938,3902431.75
30939,9364109.0
30940,6685930.5
30941,6483112.5
30942,3427586.0
30943,6524583.0
30944,5192825.0
30945,3811519.25
30946,12223168.0
30947,6710984.5
30948,8311852.5
30949,6718387.5
30950,5870083.5
30951,17962048.0
30952,7755941.0
30953,9926549.0
30954,4884855.5
30955,6154400.0
30956,7047803.0
30957,5541916.5
30958,24837812.0
30959,7644658.0
30960,7405642.0
30961,8130676.0
30962,11599093.0
30963,3696422.0
30964,4030245.75
30965,7071050.0
30966,14448361.0
30967,11387988.0
30968,3573311.5
30969,3587724.5
30970,6409813.0
30971,9745048.0
