id,price_doc
30474,5475894.0
30475,8177914.5
30476,5443276.0
30477,5730751.5
30478,5041367.5
30479,9151746.0
30480,4179349.75
30481,4324111.5
30482,4952998.0
30483,4714795.5
30484,6581075.5
30485,4990061.5
30486,3686621.5
30487,3444399.5
30488,6072921.5
30489,6173349.0
30490,23550562.0
30491,19216092.0
30492,5523830.0
30493,13189586.0
30494,6419726.5
30495,10920094.0
30496,8646764.0
30497,8460074.0
30498,4533522.0
30499,7695751.0
30500,10786808.0
30501,6964400.0
30502,2736504.0
30503,6469281.0
30504,5978701.0
30505,12560396.0
30506,3021574.25
30507,4646360.5
30508,5443670.0
30509,7315229.5
30510,9061630.0
30511,6542914.0
30512,6242689.0
30513,4197412.5
30514,3060400.5
30515,9689690.0
30516,5935087.5
30517,11592644.0
30518,8061623.5
30519,4381525.0
30520,7200865.0
30521,5687162.0
30522,7617273.0
30523,6731944.5
30524,11030464.0
30525,11253056.0
30526,4761492.0
30527,5148297.0
30528,6554042.0
30529,6631807.5
30530,6191426.5
30531,14472968.0
30532,4716842.5
30533,10815488.0
30534,6764017.0
30535,9326430.0
30536,5898514.0
30537,11896218.0
30538,5025654.0
30539,9707028.0
30540,9723168.0
30541,6331648.5
30542,1976412.625
30543,5940639.0
30544,6793427.0
30545,8437758.0
30546,4036986.25
30547,9721652.0
30548,4512740.0
30549,5069739.0
30550,12242384.0
30551,5002862.5
30552,1569218.0
30553,6462498.0
30554,10245894.0
30555,6255606.0
30556,8830108.0
30557,7217224.0
30558,9192648.0
30559,6652231.5
30560,6020035.5
30561,6694503.0
30562,12472600.0
30563,5022362.5
30564,7176038.0
30565,6744467.5
30566,6985557.0
30567,1698105.5
30568,9624608.0
30569,9567412.0
30570,6794335.5
30571,7473627.0
30572,4818342.0
30573,6428746.5
30574,6146671.0
30575,7718119.0
30576,4672724.5
30577,4220323.0
30578,3134344.25
30579,6877670.5
30580,4548735.5
30581,5666305.0
30582,13145184.0
30583,6789702.0
30584,4280571.0
30585,2596146.75
30586,8736584.0
30587,5895166.5
30588,8129595.0
30589,7522945.5
30590,12381776.0
30591,5522619.0
