id,price_doc
30474,5314500.0
30475,8196002.5
30476,5211500.0
30477,5767598.0
30478,4958820.5
30479,9118997.0
30480,4193580.5
30481,4138933.0
30482,4692300.0
30483,4699701.0
30484,6237099.0
30485,4659025.0
30486,3557128.25
30487,3922200.0
30488,6098592.5
30489,6064970.0
30490,22265386.0
30491,19086300.0
30492,5703900.0
30493,12573900.0
30494,6773891.0
30495,10341100.0
30496,8722436.0
30497,8157045.0
30498,4519000.0
30499,7760400.0
30500,11182103.0
30501,6759200.0
30502,3022782.0
30503,6500000.0
30504,5584200.0
30505,10711267.0
30506,3337841.75
30507,4678129.5
30508,5268709.0
30509,7500000.0
30510,9105666.0
30511,6443300.0
30512,6264600.0
30513,4161648.25
30514,3555717.25
30515,9574250.0
30516,5732901.0
30517,10925445.0
30518,8351846.0
30519,4414500.0
30520,6920299.0
30521,5778000.0
30522,7419520.0
30523,6375500.0
30524,10252400.0
30525,10955000.0
30526,4842019.0
30527,4803550.0
30528,6557600.0
30529,6619700.0
30530,6142200.0
30531,14422200.0
30532,4716719.0
30533,10553200.0
30534,6473463.5
30535,9398815.0
30536,5708373.0
30537,11476800.0
30538,4834100.0
30539,9013394.0
30540,9486471.0
30541,5829900.0
30542,2110014.5
30543,5457600.0
30544,6500000.0
30545,8569000.0
30546,4053567.75
30547,9742494.0
30548,4442515.0
30549,4893538.5
30550,11953200.0
30551,5074547.0
30552,1786801.875
30553,7310600.0
30554,10738100.0
30555,6170422.0
30556,8985723.0
30557,7154000.0
30558,9217700.0
30559,6166700.0
30560,6255000.0
30561,6643700.0
30562,12046814.0
30563,4978903.0
30564,7090600.0
30565,6459600.0
30566,6927945.5
30567,1967117.375
30568,9714300.0
30569,9691900.0
30570,6596900.0
30571,7380198.0
30572,4790516.5
30573,6410792.0
30574,6000000.0
30575,7500000.0
30576,4805100.0
30577,4006400.0
30578,3262626.5
30579,6874000.0
30580,4452100.0
30581,5445800.0
30582,12673500.0
30583,6833422.5
30584,4349100.0
30585,2318737.0
30586,9342070.0
30587,5628851.5
30588,7500000.0
30589,7273800.0
30590,12024300.0
30591,5063100.0
30592,6300000.0
30593,8295912.5
30594,6863616.5
30595,5500000.0
30596,6337663.0
30597,6392635.5
30598,9454607.0
30599,10175800.0
30600,5002925.0
30601,5943700.0
30602,1669224.125
30603,12007037.0
30604,4527100.0
30605,6620970.0
30606,25218400.0
30607,6342600.0
30608,8417671.0
30609,6074341.0
30610,3012999.25
30611,5356897.5
30612,7104600.0
30613,8907467.0
30614,16670978.0
30615,7356500.0
30616,5487427.5
30617,9276400.0
30618,4840400.0
30619,4296202.5
30620,2638602.5
30621,8876000.0
30622,7500000.0
30623,6145500.0
30624,6671187.0
30625,8006508.5
30626,6000000.0
30627,7000000.0
30628,6284890.0
30629,5199600.0
30630,4835521.5
30631,6041163.5
30632,4038665.5
30633,5630200.0
30634,11191600.0
30635,9451127.0
30636,5277800.0
30637,9435979.0
30638,5820500.0
30639,7456300.0
30640,4519998.5
30641,7927014.5
30642,6417700.0
30643,7684400.0
30644,9418035.0
30645,7141700.0
30646,5252000.0
30647,4717654.5
30648,24032644.0
30649,2170985.25
30650,4969600.0
30651,3425979.25
30652,4385912.0
30653,7296220.0
30654,4386221.5
30655,12999130.0
30656,3907695.0
30657,6200000.0
30658,10947660.0
30659,4671625.0
30660,8392300.0
30661,6505621.0
30662,8027082.5
30663,15648300.0
30664,11926000.0
30665,6016308.5
30666,2677594.5
30667,4080648.5
30668,8800652.0
30669,4772035.5
30670,2434800.0
30671,6936600.0
30672,15397681.0
30673,10153800.0
30674,11081900.0
30675,2069242.625
30676,6642300.0
30677,4167900.0
30678,18610134.0
30679,5654100.0
30680,4979520.5
30681,2375805.75
30682,8600600.0
30683,9502878.0
30684,4633300.0
30685,7174700.0
30686,9391200.0
30687,4957591.0
30688,4364573.5
30689,14040200.0
30690,25953832.0
30691,4385200.0
30692,5769800.0
30693,10862800.0
30694,5413500.0
30695,7002935.0
30696,6500000.0
30697,11848000.0
30698,7326000.0
30699,5816800.0
30700,4883133.0
30701,9418035.0
30702,6000000.0
30703,3765308.25
30704,11488948.0
30705,8809900.0
30706,24152442.0
30707,3631852.0
30708,13749100.0
30709,5843899.0
30710,6663900.0
30711,4588259.0
30712,3850639.25
30713,6500000.0
30714,7000000.0
30715,3863959.25
30716,9496827.0
30717,6042900.0
30718,8163400.0
30719,14370762.0
30720,7094400.0
30721,4522900.0
30722,6990917.5
30723,6019511.0
30724,11892348.0
30725,6660600.0
30726,11383000.0
30727,9589767.0
30728,11125534.0
30729,3396314.25
30730,6120100.0
30731,6342010.5
30732,4363900.0
30733,9612200.0
30734,6903233.0
30735,5429490.0
30736,5342077.0
30737,6366600.0
30738,5926600.0
30739,4181456.0
30740,6632807.0
30741,11112577.0
30742,4053714.5
30743,4899641.5
30744,9196111.0
30745,6811900.0
30746,5591102.0
30747,14072800.0
30748,16255781.0
30749,4738100.0
30750,6428142.0
30751,3156300.0
30752,7294285.5
30753,9735417.0
30754,5500000.0
30755,4954339.0
30756,6250949.5
30757,5251700.0
30758,10412200.0
30759,5731300.0
30760,4676550.5
30761,9540800.0
30762,6722413.5
30763,11872086.0
30764,5987848.5
30765,5828800.0
30766,3520094.75
30767,9659700.0
30768,4348000.0
30769,7000000.0
30770,5938634.0
30771,2807053.0
30772,8275300.0
30773,8051171.0
30774,5521191.0
30775,12221800.0
30776,5717300.0
30777,5992019.0
30778,8706400.0
30779,6500000.0
30780,7413900.0
30781,6498267.0
30782,5189400.0
30783,5486946.0
30784,3597377.0
30785,5173500.0
30786,4176251.25
30787,6118504.5
30788,5603154.5
30789,7410200.0
30790,6264500.0
30791,10020704.0
30792,6990910.5
30793,11399127.0
30794,13472800.0
30795,10872000.0
30796,11694700.0
30797,14450526.0
30798,2582316.5
30799,10619200.0
30800,13279700.0
30801,6135034.0
30802,20150700.0
30803,2492362.5
30804,3522270.75
30805,14846700.0
30806,6917982.5
30807,6000000.0
30808,10186567.0
30809,4831023.0
30810,11159000.0
30811,4259721.0
30812,5367900.0
30813,5000000.0
30814,2534800.5
30815,3804300.0
30816,7967500.0
30817,1782096.5
30818,7611600.0
30819,7723600.0
30820,5028500.0
30821,24445400.0
30822,8715300.0
30823,7103595.5
30824,3518379.75
30825,5238657.5
30826,10295400.0
30827,5216059.5
30828,5668000.0
30829,5325500.0
30830,8704470.0
30831,6439039.0
30832,5807100.0
30833,4903700.0
30834,4153464.5
30835,7550600.0
30836,6507532.5
30837,5062931.5
30838,4464600.0
30839,5847200.0
30840,10849000.0
30841,11032800.0
30842,7099000.0
30843,5316900.0
30844,6616267.0
30845,9340800.0
30846,4101834.75
30847,5783900.0
30848,8302403.0
30849,4338582.5
30850,3952656.75
30851,4827564.0
30852,6379400.0
30853,4048796.25
30854,5548000.0
30855,7301127.0
30856,8153700.0
30857,2219126.5
30858,4180814.0
30859,5848186.5
30860,5723600.0
30861,8604471.0
30862,6200000.0
30863,5589081.0
30864,6061000.0
30865,9812502.0
30866,7206383.5
30867,5831600.0
30868,8287200.0
30869,5732800.0
30870,5136700.0
30871,8228800.0
30872,4749117.5
30873,3722679.75
30874,4758900.0
30875,6746700.0
30876,4891915.0
30877,10235400.0
30878,5559423.5
30879,10562536.0
30880,6294649.5
30881,1796200.5
30882,11041398.0
30883,3661900.0
30884,5647618.0
30885,5094300.0
30886,7421877.0
30887,5566300.0
30888,4269217.5
30889,5180400.0
30890,7203700.0
30891,3452767.25
30892,3609084.5
30893,4228567.5
30894,5565000.0
30895,4236814.5
30896,6074909.0
