id,price_doc
30474,5272478.5
30475,8131654.0
30476,5235066.0
30477,5697142.0
30478,4885918.5
30479,9223330.0
30480,4116781.5
30481,4137240.0
30482,4635000.5
30483,4630542.5
30484,6279947.0
30485,4849445.0
30486,3518289.0
30487,3714679.0
30488,5986227.0
30489,6047763.5
30490,23057786.0
30491,19922868.0
30492,5645033.0
30493,13756096.0
30494,6596673.0
30495,10556121.0
30496,8584644.0
30497,8333633.5
30498,4460906.5
30499,8020226.0
30500,11058732.0
30501,6813750.0
30502,2954285.75
30503,6596937.0
30504,5622606.5
30505,11239526.0
30506,3191814.0
30507,4614958.0
30508,5244535.5
30509,7410836.0
30510,9160373.0
30511,6523221.0
30512,6155957.0
30513,4146831.0
30514,3363475.25
30515,9643243.0
30516,5747802.5
30517,11216226.0
30518,8284535.5
30519,4371234.0
30520,6917547.0
30521,5866139.0
30522,7496905.5
30523,6304387.5
30524,10509513.0
30525,11368197.0
30526,4788748.5
30527,4855095.5
30528,6669342.0
30529,6626572.5
30530,6123915.5
30531,14700292.0
30532,4721912.5
30533,10704128.0
30534,6547116.5
30535,9455752.0
30536,5729387.0
30537,11662317.0
30538,4866443.0
30539,8752099.0
30540,9616463.0
30541,5846006.0
30542,2017341.375
30543,5544375.5
30544,6717145.5
30545,8367192.0
30546,4034573.25
30547,9648395.0
30548,4398088.0
30549,4998246.5
30550,12186273.0
30551,4994716.0
30552,1707472.75
30553,7236182.0
30554,10969638.0
30555,6118329.0
30556,8914256.0
30557,7490009.0
30558,9375852.0
30559,6267066.0
30560,6086721.5
30561,6712502.5
30562,12170988.0
30563,4795713.5
30564,7052463.5
30565,6528206.0
30566,6953774.0
30567,1841070.125
30568,9654985.0
30569,9872679.0
30570,6566726.0
30571,7433656.5
30572,4740886.0
30573,6362589.5
30574,6098796.0
30575,7536734.0
30576,4727319.0
30577,4085391.25
30578,3134712.0
30579,6902456.5
30580,4480972.0
30581,5467389.5
30582,12672154.0
30583,6722298.0
30584,4244627.5
30585,2400956.25
30586,9133261.0
30587,5639673.5
30588,7775301.0
30589,7322269.0
30590,12354403.0
30591,5227378.5
30592,6380807.0
30593,7985279.0
30594,6658798.5
30595,5527697.5
30596,6539977.5
30597,6362589.5
30598,9511356.0
30599,10412125.0
30600,5009485.0
30601,5803998.0
30602,1589129.625
30603,12180649.0
30604,4486248.5
30605,6580462.0
30606,24760808.0
30607,6623312.5
30608,8545257.0
30609,6050209.5
30610,2910317.75
30611,5284187.0
30612,7085179.0
30613,8394454.0
30614,16512795.0
30615,7396065.5
30616,5405692.0
30617,9238278.0
30618,4834991.0
30619,4140993.75
30620,2473049.5
30621,8872816.0
30622,7599265.5
30623,6156820.0
30624,6714423.5
30625,7980170.5
30626,6105401.0
30627,7141171.0
30628,6306203.5
30629,5185442.5
30630,4553391.0
30631,5976250.5
30632,3961910.5
30633,5782683.0
30634,11456397.0
30635,9583102.0
30636,5192009.0
30637,9548801.0
30638,5927498.0
30639,7448850.5
30640,4498780.5
30641,8039087.0
30642,6422474.0
30643,7769608.0
30644,9512644.0
30645,7173217.5
30646,5086223.5
30647,4603590.5
30648,24106396.0
30649,1963286.5
30650,4913314.0
30651,3281946.5
30652,4380916.5
30653,7159405.0
30654,4271298.5
30655,12849316.0
30656,3856066.75
30657,6301941.0
30658,10832227.0
30659,4614412.5
30660,8377611.5
30661,6589549.0
30662,8251985.0
30663,16880124.0
30664,12015433.0
30665,6014702.0
30666,2462447.25
30667,4035185.0
30668,8939387.0
30669,4791654.0
30670,2375117.0
30671,7206335.0
30672,15980743.0
30673,10451641.0
30674,11702894.0
30675,1968744.5
30676,6668044.5
30677,3982343.5
30678,19907598.0
30679,5697810.5
30680,4956952.5
30681,2332663.75
30682,8721296.0
30683,9527515.0
30684,4712015.5
30685,7372003.0
30686,9468801.0
30687,4937434.5
30688,4310521.0
30689,14094351.0
30690,25868258.0
30691,4308322.5
30692,5952871.5
30693,11242785.0
30694,5497400.5
30695,6935739.5
30696,6521510.5
30697,12262119.0
30698,7659320.0
30699,5834866.5
30700,4801571.5
30701,9512644.0
30702,6022979.0
30703,3681071.0
30704,11589253.0
30705,8848412.0
30706,24693930.0
30707,3444439.75
30708,13668637.0
30709,5942752.5
30710,6750623.0
30711,4483763.5
30712,3914147.25
30713,6180681.0
30714,6959897.5
30715,3795585.5
30716,9527515.0
30717,6046760.0
30718,8254968.5
30719,14073908.0
30720,7400228.0
30721,4473994.5
30722,7136936.0
30723,5999824.0
30724,12260295.0
