ID,y
1,82.34023942269198
2,101.18026496770739
3,81.39420851490982
4,80.53141283224608
5,122.52189275611926
8,94.22694059195277
10,113.87337663079131
11,95.38143090973858
12,118.13973568104319
14,95.3067782044217
15,117.5698581835808
16,105.46500629004248
17,101.91028612588886
19,95.25204259667188
20,105.38954023819119
21,103.55556013968899
22,117.93417813720052
23,101.47956891172578
26,96.71715858751111
28,94.22148525657832
29,96.47922584307054
33,96.34870487396051
35,94.78425336185379
41,96.90177273798656
42,94.38614826885305
43,117.37248947598255
45,104.00319967476227
46,103.9854321983465
51,94.05938288524945
53,80.24857744734226
55,112.45701785516081
56,94.49114567076799
57,104.37012926887454
58,95.42211490694879
59,104.58290973597519
63,112.14289437487238
64,95.01041394821252
65,104.83181814490763
69,94.91674735884374
71,95.01948129404744
72,104.49353242465071
73,94.39626965194395
76,104.49582993480342
77,104.29933185254859
78,116.09329105837301
82,94.35807070084991
83,104.79548010105123
84,94.38327955514308
85,103.91075232209741
87,112.30543759029166
88,96.29628817650541
89,112.67829127199641
91,94.87508704678666
93,94.64327374660712
94,104.50728582749878
95,96.38476825287131
96,111.49303715356854
97,94.24398905499046
98,113.01042208527332
99,94.18586848834235
101,104.40026675838044
103,112.67822065721097
104,94.1161368181553
105,111.93031833373871
110,94.75703946289363
111,112.39268073315111
113,112.68945409259024
114,93.48532345530583
115,114.98584963181608
117,112.67815004242553
120,94.26833314351154
121,112.41953153913582
122,93.86707663266304
123,112.80609350919678
126,112.31027627806569
132,111.92042116929562
135,104.92086750409368
137,104.46195771015422
138,94.65774577675731
140,94.47838629727426
142,113.68022027987567
144,112.30469232356475
148,93.9520274934435
149,114.899141896479
155,94.4753981222967
156,112.31892165256284
157,94.49837849783242
162,112.24741922111463
163,94.73111951304887
167,94.31958244957403
172,116.11438489271677
179,113.01168531727515
180,94.0524154378113
181,111.81759216185935
182,94.96058639248395
183,112.67781714415128
185,112.67780705632478
187,112.08966983226784
188,94.1291719627605
189,94.0865712160572
191,94.24730389824632
192,113.26633159163364
193,94.81709739018405
194,112.00807629733606
195,93.70109536810114
196,112.39254954691191
198,94.59434071294714
199,112.34649101917606
201,104.48966325272633
204,94.43390213629556
205,105.06497462129835
206,94.3264236039798
210,94.38251762510416
211,104.39971192792336
216,112.47686791913526
219,115.72128741619653
