ID,y
1,82.77777099609375
2,94.46723937988281
3,79.68063354492188
4,78.99574279785156
5,121.75947570800781
8,93.77033233642578
10,113.62312316894531
11,94.47171783447266
12,116.2321548461914
14,96.52848815917969
15,115.48357391357422
16,105.7896499633789
17,101.45884704589844
19,95.08625793457031
20,105.63442993164062
21,104.06916046142578
22,116.90260314941406
23,98.10980987548828
26,96.0262680053711
28,95.10907745361328
29,97.01476287841797
33,95.3674545288086
35,94.3017578125
41,96.05013275146484
42,94.40321350097656
43,115.36004638671875
45,103.19955444335938
46,103.80012512207031
51,93.95492553710938
53,82.18426513671875
55,112.9105453491211
56,94.53308868408203
57,104.53663635253906
58,94.09688568115234
59,104.22149658203125
63,112.35089874267578
64,94.76036834716797
65,105.67668151855469
69,94.38221740722656
71,94.338623046875
72,103.7182846069336
73,94.43511962890625
76,105.38980102539062
77,104.62570190429688
78,114.66458892822266
82,94.0546875
83,105.50868225097656
84,94.52391815185547
85,103.87582397460938
87,113.30254364013672
88,94.32670593261719
89,113.22572326660156
91,94.12498474121094
93,95.33080291748047
94,104.9798583984375
95,95.09259796142578
96,112.84304809570312
97,94.27377319335938
98,112.37774658203125
99,94.47169494628906
101,104.68123626708984
103,113.22572326660156
104,94.3682632446289
105,111.96571350097656
110,94.78166961669922
111,113.12101745605469
113,112.48433685302734
114,94.1512451171875
115,114.1083984375
117,113.22572326660156
120,94.2862319946289
121,112.95790100097656
122,96.01129150390625
123,112.91584777832031
126,112.50709533691406
132,112.67118835449219
135,104.60523986816406
137,103.92733764648438
138,94.58462524414062
140,94.53858184814453
142,113.12533569335938
144,112.47217559814453
148,94.22219848632812
149,113.93412780761719
155,94.64433288574219
156,112.21391296386719
157,94.51164245605469
162,112.40708923339844
163,94.10408782958984
167,94.56595611572266
172,115.29605865478516
179,112.8841552734375
180,103.54113006591797
181,111.97261047363281
182,94.87174224853516
183,113.22572326660156
185,113.22572326660156
187,112.05184173583984
188,93.94692993164062
189,94.63372039794922
191,94.31532287597656
192,113.76038360595703
193,94.49190521240234
194,112.40509796142578
195,93.91349792480469
196,113.0416488647461
198,94.87395477294922
199,112.81208038330078
201,104.87715911865234
204,94.59577941894531
205,105.87687683105469
206,95.45559692382812
210,94.31124877929688
211,104.68123626708984
216,113.23381805419922
219,115.80774688720703
220,94.14936828613281
221,112.46336364746094
226,111.97261047363281
227,94.10691833496094
228,112.10810089111328
230,111.95503234863281
231,93.18104553222656
235,116.51815032958984
236,93.85011291503906
238,112.3017578125
242,104.50016784667969
243,94.03292846679688
244,79.0843505859375
245,112.03741455078125
247,113.72929382324219
248,92.7518081665039
249,94.58931732177734
250,112.081787109375
251,93.85011291503906
253,116.51815032958984
254,93.80526733398438
256,94.57003021240234
257,93.0650863647461
258,113.85263061523438
259,94.50071716308594
262,79.78341674804688
266,94.0095443725586
267,112.5255126953125
272,104.34635925292969
273,113.15982055664062
275,94.10958862304688
276,113.56648254394531
279,94.6055908203125
280,105.33576965332031
283,93.42467498779297
285,113.42827606201172
288,113.15982055664062
289,96.15653228759766
290,104.35847473144531
291,94.65275573730469
292,111.84222412109375
293,111.9734878540039
296,106.47708892822266
297,112.8281478881836
298,114.32643127441406
299,94.0214614868164
304,94.46855926513672
305,88.51012420654297
306,94.08587646484375
307,111.97217559814453
311,107.87802124023438
313,111.82410430908203
314,94.02757263183594
316,94.77883911132812
324,94.86709594726562
327,94.57823944091797
329,94.13970947265625
330,112.58206939697266
337,103.98989868164062
338,94.83527374267578
339,104.11968231201172
340,94.48588562011719
343,93.8939208984375
345,114.90460205078125
346,95.09933471679688
347,112.21638488769531
349,112.36357116699219
350,94.15572357177734
352,113.01380920410156
353,93.75489807128906
354,78.7087631225586
357,93.48826599121094
358,112.44419860839844
362,112.41352844238281
364,115.40601348876953
365,103.97331237792969
366,94.27635192871094
367,112.21116638183594
368,94.54144287109375
370,80.65435028076172
373,94.01298522949219
377,94.14292907714844
378,112.34233856201172
382,105.09563446044922
384,112.09473419189453
390,95.52449798583984
392,112.55757904052734
393,112.54811096191406
395,94.51121520996094
396,104.55091094970703
399,78.83766174316406
406,111.82410430908203
408,111.82410430908203
409,94.65650939941406
410,78.51370239257812
412,118.5440673828125
413,92.79754638671875
419,94.05633544921875
420,112.24357604980469
421,92.91511535644531
430,102.73627471923828
434,93.92507934570312
436,93.88037109375
437,94.51841735839844
438,93.47801971435547
439,112.20860290527344
440,94.2999267578125
443,112.85839080810547
446,94.60247802734375
448,94.5937728881836
452,94.57801818847656
453,104.09392547607422
457,104.87875366210938
458,94.3766860961914
459,114.79925537109375
460,104.30736541748047
462,104.61418914794922
464,104.5364761352539
465,115.73640441894531
467,115.99365234375
471,112.87379455566406
472,79.77193450927734
473,94.9689712524414
475,94.66002655029297
480,94.61621856689453
488,112.38543701171875
490,111.97217559814453
491,104.52105712890625
492,79.79441833496094
493,93.87093353271484
497,93.31563568115234
498,112.85205841064453
499,94.64381408691406
500,103.63626098632812
501,94.41667938232422
502,113.41004943847656
506,81.73541259765625
510,112.47505950927734
511,93.61930847167969
512,94.08358001708984
516,94.67691040039062
518,93.98992156982422
519,112.10227966308594
521,93.79094696044922
522,112.33811950683594
526,112.14857482910156
529,95.81657409667969
532,111.99345397949219
533,94.59456634521484
536,113.61016845703125
537,103.0775375366211
539,93.96601104736328
540,104.552001953125
541,94.04476928710938
543,94.59710693359375
546,112.24594116210938
547,93.76100158691406
548,78.92962646484375
551,94.01659393310547
552,104.43170928955078
556,104.58531951904297
557,95.07366943359375
558,112.20201873779297
559,94.72372436523438
560,105.44776916503906
562,105.5878677368164
566,94.18821716308594
570,112.78206634521484
571,94.51758575439453
572,105.30650329589844
573,93.95426940917969
575,115.73640441894531
576,112.14418029785156
577,94.2952651977539
579,93.74821472167969
580,111.82270050048828
581,112.66439819335938
589,111.97217559814453
591,102.87704467773438
593,94.35813903808594
594,103.6761703491211
595,94.67980194091797
598,93.75910949707031
602,112.1131362915039
604,114.1397933959961
606,113.37324523925781
608,94.29193878173828
609,104.68814849853516
610,93.9446029663086
616,112.21012115478516
617,94.69076538085938
618,103.85271453857422
620,104.31983947753906
622,112.84242248535156
623,93.86067199707031
624,125.45193481445312
626,111.65788269042969
628,112.18375396728516
629,94.78382110595703
630,111.95935821533203
637,94.65786743164062
638,104.80644226074219
643,95.6903076171875
645,94.61621856689453
646,114.91559600830078
648,94.3731460571289
652,94.48240661621094
653,94.46366119384766
654,112.79750061035156
656,112.53482055664062
657,94.71891784667969
659,96.41614532470703
660,105.28274536132812
663,93.31791687011719
664,113.01359558105469
666,104.35076141357422
668,111.78328704833984
669,93.64893341064453
671,94.6491470336914
675,94.49227142333984
677,94.3339614868164
678,111.89480590820312
679,105.2163314819336
682,94.37451934814453
685,104.14302062988281
687,94.34405517578125
688,94.20772552490234
693,111.65166473388672
696,94.57199096679688
698,94.59469604492188
701,96.07073974609375
704,108.10626220703125
705,115.35291290283203
709,113.43801879882812
710,95.02686309814453
711,104.8202896118164
712,94.62442779541016
714,111.56403350830078
715,92.08969116210938
716,111.99302673339844
717,94.06397247314453
