ID,y
1,80.34535782008737
2,97.65066915344275
3,79.36040929050685
4,80.52525251127301
5,122.5251743494621
8,94.30440281079404
10,113.87668344370039
11,95.34948354553259
12,118.1520513399636
14,95.22702893091244
15,117.58218897424095
16,105.26169300593654
17,101.93532577556962
19,95.17231854272885
20,105.18801870883323
21,103.58061996502275
22,117.93138636193626
23,101.50463882488603
26,96.6531137271381
28,94.31069961590165
29,96.50432601971025
33,96.37382522625322
35,94.72231179103196
41,96.92693344158525
42,94.48022095630677
43,117.3849614962136
45,103.72357470943575
46,104.08608908579939
51,94.03144406059832
53,80.18655609066064
55,112.44539377084882
56,94.4876213629154
57,104.13699536106665
58,95.34793031649357
59,104.31948107607394
63,112.1498310267082
64,94.9328999684391
65,104.61586647778728
69,94.84963167147404
71,94.96314876028123
72,104.28885728735455
73,94.32196857195473
76,104.23925494403233
77,104.0380298622388
78,116.09624994836204
82,94.28247119646645
83,104.57961922436931
84,94.31497524956316
85,104.01404110022989
87,112.3091327845207
88,96.32168594402665
89,112.68199655405195
91,94.87420223930926
93,94.58344918116867
94,104.2610697827458
95,96.35506826232947
96,111.49677774301679
97,94.338737640804
98,113.01417276254804
99,94.18121724914587
101,104.17110440721166
103,112.68199655405195
104,94.19269577068681
105,111.93746682993086
110,94.6369693838054
111,112.39649698129804
113,112.69328042856367
114,93.60982856609905
115,114.77367444291497
117,112.68199655405195
120,94.36335715245175
121,112.42339822641523
122,93.96527823399472
123,112.79481241098554
126,112.31416818491132
132,112.04530108701101
135,104.75144723915557
137,104.23318945743023
138,94.57862194849056
140,94.47394185852087
142,113.5765276586655
144,112.30867502084882
148,94.04565390538144
149,114.90314981332929
155,94.57138459156067
156,112.32296487680586
157,94.59342971844072
162,112.2514927088371
163,94.6608270450092
167,94.4425312028178
172,116.12750757775657
179,112.99284097543867
180,94.15517823169739
181,111.8251239954582
182,94.87062885027504
183,112.68199655405195
185,112.68199655405195
187,112.09386941782148
188,94.05545093279457
189,94.06067227104754
191,94.34066733311582
192,113.18796851418179
193,94.78805111626238
194,112.01231119028242
195,93.79249588055009
196,112.39679452768476
198,94.53433168368107
199,112.35075113168867
201,104.25797952616134
204,94.35511120630306
205,104.85087931830489
206,94.29744290093035
210,94.3535570977077
211,104.17110440721166
